Kontakt_Id;Kennzeichen;Datum_ez;Datum_hu;Km_stand;Letzter_besuch;Kontakt_Name
2245;P-DV 142;06.05.2003;01.05.2005;91693;01.10.2004;Lelia Schickel
2247;P-EO 470;12.11.1991;01.03.2006;266758;01.04.2004;Tiziana Klouten
2247;P-HP 147;13.11.1991;01.03.2006;276429;01.03.2004;Tiziana Klouten
2249;PM-SU 634;18.02.1999;01.01.2003;106131;01.11.2001;Jasmina Woitek
2249;PM-WV 962;20.08.1999;01.08.2003;132031;01.03.2003;Jasmina Woitek
2250;P-KX 347;21.12.1999;01.12.2004;56183;01.12.2002;Helmar Putzier
2250;P-TP 330;04.05.2000;01.05.2003;31500;01.06.2002;Helmar Putzier
2250;P-KV 291;23.03.1998;01.03.2003;61500;01.09.2001;Helmar Putzier
2250;P-TL 938;03.06.1999;01.04.2005;46158;01.04.2004;Helmar Putzier
2250;P-LO 757;06.04.1998;01.10.2004;95603;01.07.2003;Helmar Putzier
2250;P-JX 750;22.05.2002;01.05.2005;32017;01.07.2003;Helmar Putzier
2250;P-DE 556;10.06.2002;01.06.2005;30172;01.07.2004;Helmar Putzier
2250;P-HL 261;30.11.1999;01.12.2002;59963;01.08.2002;Helmar Putzier
2250;P-PQ 143;08.05.2000;01.05.2003;52000;01.05.2002;Helmar Putzier
2250;P-YO 960;06.06.2001;01.06.2006;104521;01.09.2004;Helmar Putzier
2250;P-UJ 376;29.04.1999;01.06.2002;56666;01.06.2002;Helmar Putzier
2250;P-YS 879;21.12.1999;01.12.2004;59575;01.12.2002;Helmar Putzier
2252;P-BD 881;12.03.1996;01.04.2001;170000;01.02.2001;Fa. Amoah e.V.
2252;P-GU 478;14.04.1997;01.04.2004;248170;01.12.2003;Fa. Amoah e.V.
2252;P-UG 468;13.05.1996;01.03.2005;141625;01.05.2004;Fa. Amoah e.V.
2252;P-IM 238;04.07.2000;01.07.2005;45600;01.09.2003;Fa. Amoah e.V.
2252;P-HQ 378;16.04.1992;01.09.2001;211581;01.09.2001;Fa. Amoah e.V.
2252;P-AV 197;15.02.2000;01.02.2005;102000;01.06.2004;Fa. Amoah e.V.
2252;P-WC 929;06.12.1996;01.12.2005;341956;01.08.2004;Fa. Amoah e.V.
2252;P-CW 520;06.12.1996;01.12.2005;345450;01.08.2004;Fa. Amoah e.V.
2252;P-MI 983;05.02.1999;01.02.2006;187780;01.03.2004;Fa. Amoah e.V.
2252;P-MS 883;15.02.1999;01.02.2006;253635;01.10.2004;Fa. Amoah e.V.
2253;PI-LX 265;03.05.2000;01.05.2002;29645;01.03.2001;Alkuin Toksoez
2253;PI-EK 80;03.05.2000;01.05.2002;6410;01.09.2000;Alkuin Toksoez
2253;PI-QE 907;26.04.2000;01.04.2002;22165;01.02.2001;Alkuin Toksoez
2253;PI-FP 55;15.04.2000;01.04.2002;24851;01.03.2001;Alkuin Toksoez
2253;PI-XG 794;26.04.2000;01.04.2002;25245;01.03.2001;Alkuin Toksoez
2253;PI-VY 476;02.12.1999;01.12.2001;32521;01.03.2001;Alkuin Toksoez
2254;PM-QT 965;09.12.1999;01.12.2002;60000;01.11.2002;Raino Gust
2255;LDS-LQ 451;29.06.1995;01.12.2002;258780;01.07.2002;Mortimer Thiess
2255;MOL-HR 843;18.10.2000;01.10.2003;39332;01.06.2002;Mortimer Thiess
2255;LDS-MO 159;30.09.1996;01.09.2003;107509;01.10.2001;Mortimer Thiess
2255;LDS-WS 907;06.11.1998;01.11.2003;143891;01.10.2002;Mortimer Thiess
2257;B-XS 20;18.06.2002;01.06.2005;1768;01.07.2002;Lilly Thiem
2257;B-XM 358;17.06.2002;01.06.2005;1235;01.07.2002;Lilly Thiem
2257;B-LS 288;20.06.2002;01.06.2005;2013;01.07.2002;Lilly Thiem
2257;B-BK 959;26.06.2002;01.06.2005;26102;01.01.2003;Lilly Thiem
2257;B-FY 569;20.06.2002;01.06.2005;1909;01.07.2002;Lilly Thiem
2257;B-RQ 498;25.06.2002;01.06.2005;1911;01.07.2002;Lilly Thiem
2257;B-VT 382;04.07.2002;01.07.2005;1785;01.07.2002;Lilly Thiem
2257;B-FU 540;20.10.2000;01.10.2003;81911;01.07.2002;Lilly Thiem
2257;B-AW 250;19.06.2001;01.06.2004;63409;01.12.2002;Lilly Thiem
2257;B-UQ 105;19.06.2001;01.06.2004;32247;01.10.2002;Lilly Thiem
2258;PM-PN 564;12.07.2001;01.07.2004;52896;01.04.2003;Thilda Agramunt
2258;P-HE 460;12.07.2001;01.07.2004;52062;01.04.2003;Thilda Agramunt
2258;PM-MH 60;08.10.1999;01.10.2001;88821;01.06.2001;Thilda Agramunt
2259;P-VR 323;31.08.2001;01.08.2004;15563;01.02.2002;Rachel Bassy
2259;P-SN 449;27.07.2001;01.07.2004;18001;01.03.2002;Rachel Bassy
2260;PM-KI 133;02.07.2002;01.07.2005;82864;01.06.2004;Eugene Elscher
2260;PM-IC 423;22.05.2003;01.05.2006;34400;01.09.2004;Eugene Elscher
2260;PM-TX 1;14.08.2003;01.08.2006;0;01.08.2003;Eugene Elscher
2260;PM-FS 423;03.06.1999;01.07.2002;57703;01.07.2001;Eugene Elscher
2260;P-MD 909;07.01.1997;01.07.2002;145417;01.08.2001;Eugene Elscher
2260;PM-DF 322;20.04.2004;01.04.2007;13486;01.10.2004;Eugene Elscher
2260;PM-II 376;02.04.2002;01.04.2005;86550;01.08.2004;Eugene Elscher
2261;PM-VG 159;30.08.2001;01.08.2003;20165;01.02.2002;Fa. Hoickgesellschaft mbH
2261;PM-AV 244;27.09.2001;01.09.2003;10504;01.01.2002;Fa. Hoickgesellschaft mbH
2261;PM-YT 274;20.12.2001;01.12.2003;17500;01.05.2002;Fa. Hoickgesellschaft mbH
2262;P-KN 373;21.12.2001;01.01.2004;613;01.02.2002;Bartosz Winzer
2262;P-RW 21;28.04.1999;01.03.2003;45210;01.01.2002;Bartosz Winzer
2262;P-BN 194;04.06.1999;01.06.2002;41980;01.05.2002;Bartosz Winzer
2263;P-WI 821;10.04.2001;01.04.2005;48924;01.06.2004;Heronima Selkow
2263;P-GH 146;26.04.1999;01.04.2004;75235;01.12.2002;Heronima Selkow
2264;P-MH 486;21.01.2002;01.01.2005;113907;01.09.2003;Kei Lafferthon
2264;P-JG 748;05.11.2002;01.11.2005;100032;01.01.2004;Kei Lafferthon
2264;P-UK 385;17.09.1998;01.01.2002;97400;01.02.2000;Kei Lafferthon
2264;P-KM 328;13.11.1998;01.01.2002;123070;01.07.2000;Kei Lafferthon
2264;P-XC 445;07.07.1999;01.07.2002;97667;01.09.2000;Kei Lafferthon
2264;P-QS 939;01.03.2000;01.03.2003;126781;01.01.2002;Kei Lafferthon
2264;P-DE 13;26.10.2000;01.10.2003;93780;01.05.2002;Kei Lafferthon
2264;HH-VE 148;03.09.2003;01.09.2006;74805;01.08.2004;Kei Lafferthon
2264;PM-MF 923;01.01.2003;01.01.2004;29812;01.12.2003;Kei Lafferthon
2264;P-TE 1;20.11.2003;01.11.2006;79227;01.09.2004;Kei Lafferthon
2264;HH-RB 67;25.05.2003;01.08.2006;69228;01.10.2004;Kei Lafferthon
2267;HVL-MW 192;22.03.2002;01.03.2005;103333;01.04.2004;Linda Skodda
2267;HVL-RE 182;19.02.1998;01.02.2004;226012;01.02.2004;Linda Skodda
2267;HVL-FW 737;14.06.2002;01.06.2005;61208;01.11.2003;Linda Skodda
2267;HVL-MM 375;28.01.2000;01.02.2004;137791;01.12.2003;Linda Skodda
2267;HVL-QM 110;12.02.2004;01.01.2007;30051;01.10.2004;Linda Skodda
2270;PM-JI 346;16.09.2004;01.09.2007;2000;01.10.2004;Maryam Neverla
2270;PM-KM 267;16.02.2004;01.02.2006;18000;01.04.2004;Maryam Neverla
2270;PM-UA 814;20.02.2004;01.02.2005;10900;01.08.2004;Maryam Neverla
2270;PM-TF 316;28.05.2004;01.05.2007;0;01.05.2004;Maryam Neverla
2270;PM-FJ 39;28.05.2004;01.06.2006;8233;01.10.2004;Maryam Neverla
2270;PM-NH 289;03.05.2001;01.04.2005;0;01.04.2003;Maryam Neverla
2270;PM-MY 526;28.05.2004;01.06.2006;1604;01.08.2004;Maryam Neverla
2270;PM-KU 365;07.02.2002;01.02.2006;69880;01.09.2004;Maryam Neverla
2270;PM-CN 489;04.12.1998;01.12.2004;146214;01.08.2004;Maryam Neverla
2270;PM-SP 930;14.04.2000;01.04.2006;70100;01.11.2004;Maryam Neverla
2270;PM-KW 313;05.07.2001;01.07.2005;110717;01.10.2004;Maryam Neverla
2270;PM-TQ 251;20.01.1997;01.01.2005;162739;01.01.2004;Maryam Neverla
2270;PM-HY 582;08.08.1997;01.08.2005;143510;01.08.2003;Maryam Neverla
2270;PM-KB 338;25.11.1999;01.11.2005;98062;01.11.2004;Maryam Neverla
2272;B-JL 198;25.10.2001;01.10.2005;91944;01.10.2004;Leonhard Paglotke
2272;B-KG 58;01.07.1998;01.07.2005;127645;01.02.2004;Leonhard Paglotke
2272;B-RW 422;24.09.1999;01.09.2004;132412;01.05.2004;Leonhard Paglotke
2272;TF-BQ 942;24.11.1995;01.11.2003;121389;01.03.2002;Leonhard Paglotke
2274;P-QU 259;27.05.1998;01.05.2003;105817;01.06.2002;Kenan Chamroukh
2280;PM-KV 566;20.07.1995;01.07.2004;275423;01.08.2003;Fa. Yesiloez GmbH
2280;PM-SK 706;12.10.2000;01.10.2005;138542;01.08.2004;Fa. Yesiloez GmbH
2280;PM-TV 330;10.04.2001;01.04.2006;65658;01.07.2004;Fa. Yesiloez GmbH
2280;PM-IH 162;12.11.1999;01.11.2004;187280;01.09.2004;Fa. Yesiloez GmbH
2280;PM-CA 122;20.03.2001;01.03.2004;122904;01.12.2003;Fa. Yesiloez GmbH
2280;PM-SG 7;19.12.2002;01.12.2005;62032;01.09.2004;Fa. Yesiloez GmbH
2283;LOS-AI 102;13.02.2003;01.02.2005;14137;01.03.2004;Fa. Togmat AG & Co.KG
2283;LOS-CM 141;12.02.2004;01.02.2007;42956;01.10.2004;Fa. Togmat AG & Co.KG
2283;LOS-FI 967;19.03.2002;01.03.2006;60859;01.03.2004;Fa. Togmat AG & Co.KG
2283;LOS-DX 241;10.02.2003;01.02.2005;40706;01.11.2004;Fa. Togmat AG & Co.KG
2283;LOS-VH 564;28.03.2003;01.04.2005;21435;01.04.2004;Fa. Togmat AG & Co.KG
2283;LOS-EU 19;23.07.1997;01.07.2005;112301;01.05.2004;Fa. Togmat AG & Co.KG
2283;LOS-FI 499;12.02.2004;01.02.2007;22150;01.10.2004;Fa. Togmat AG & Co.KG
2283;LOS-XW 101;12.03.2001;01.03.2004;104023;01.11.2003;Fa. Togmat AG & Co.KG
2283;LOS-TF 894;12.03.2001;01.03.2004;148474;01.11.2003;Fa. Togmat AG & Co.KG
2283;LOS-RE 13;13.11.2003;01.11.2005;9840;01.02.2004;Fa. Togmat AG & Co.KG
2284;MI-YX 280;18.04.2002;01.04.2005;119000;01.09.2004;Wittich Eitzenberger
2284;MI-SF 491;25.09.2001;01.10.2006;112202;01.10.2004;Wittich Eitzenberger
2284;MI-MM 266;08.06.1999;01.06.2006;302338;01.06.2004;Wittich Eitzenberger
2284;MI-CS 696;16.10.2001;01.10.2004;131654;01.10.2004;Wittich Eitzenberger
2284;MI-FH 186;21.09.2000;01.08.2005;222300;01.09.2004;Wittich Eitzenberger
2284;MI-HB 1;28.07.1997;01.06.2004;200314;01.02.2004;Wittich Eitzenberger
2284;MI-HF 548;03.05.1999;01.05.2004;190168;01.08.2003;Wittich Eitzenberger
2284;MI-HK 244;22.06.1999;01.06.2006;209191;01.09.2004;Wittich Eitzenberger
2284;MI-XN 227;14.10.1999;01.09.2004;229927;01.08.2003;Wittich Eitzenberger
2284;MI-BJ 689;15.04.2004;01.04.2007;4426;01.07.2004;Wittich Eitzenberger
2284;MI-HU 435;30.08.2002;01.08.2005;110000;01.10.2003;Wittich Eitzenberger
2284;MI-GM 293;08.07.1997;01.07.2004;319425;01.02.2004;Wittich Eitzenberger
2284;MI-AJ 955;05.04.2001;01.04.2006;222763;01.07.2004;Wittich Eitzenberger
2284;MI-RC 107;13.11.2000;01.11.2005;165558;01.09.2004;Wittich Eitzenberger
2284;MI-IB 585;05.04.2001;01.04.2006;189227;01.11.2004;Wittich Eitzenberger
2284;MI-AF 647;03.04.1997;01.04.2006;207876;01.08.2004;Wittich Eitzenberger
2284;B-RV 80;28.05.2001;01.05.2004;110725;01.08.2003;Wittich Eitzenberger
2284;MI-XN 637;30.07.2001;01.07.2006;120718;01.09.2004;Wittich Eitzenberger
2284;MI-HA 774;17.09.2001;01.09.2004;130063;01.09.2004;Wittich Eitzenberger
2284;MI-OP 414;06.07.1998;01.07.2005;230689;01.10.2004;Wittich Eitzenberger
2293;HVL-YK 752;02.12.1997;01.12.2004;160906;01.10.2004;Fa. Bradt gGmbH
2293;HVL-MP 382;31.08.1999;01.08.2006;136530;01.09.2004;Fa. Bradt gGmbH
2293;HVL-PS 558;20.10.2000;01.10.2006;110424;01.11.2004;Fa. Bradt gGmbH
2293;HVL-XF 768;22.08.2002;01.08.2005;90102;01.10.2004;Fa. Bradt gGmbH
2293;HVL-JJ 562;22.08.2002;01.08.2005;62570;01.09.2004;Fa. Bradt gGmbH
2293;HVL-LQ 500;30.08.2002;01.09.2005;83279;01.09.2004;Fa. Bradt gGmbH
2997;MOL-KV 353;15.12.2000;01.11.2005;46822;01.03.2004;Jorn Vorpagel
4004;Y-YF 223;22.08.1996;01.08.2002;163238;01.07.2002;Fa. Saeri GmbH i.G.
4004;Y-IA 873;19.03.1999;01.04.2002;37085;01.08.2001;Fa. Saeri GmbH i.G.
4013;P-KE 615;17.03.1993;01.10.2002;70814;01.11.2000;Sille Broz
4013;P-NJ 189;08.10.1985;01.01.2000;0;01.01.2000;Sille Broz
4013;P-MT 759;10.10.1994;01.05.2001;0;01.05.2001;Sille Broz
4013;PM-DB 470;02.08.1991;01.01.2001;240000;01.01.2001;Sille Broz
4013;P-FR 736;21.02.2000;01.08.2004;0;01.08.2004;Sille Broz
4013;P-IN 70;22.12.1997;01.01.2005;0;01.09.2003;Sille Broz
4013;PM-FJ 134;07.03.1994;01.03.2003;0;01.07.2001;Sille Broz
4013;PM-KQ 376;09.11.1994;01.11.2001;87363;01.07.2001;Sille Broz
4013;B-GB 854;05.05.1993;01.09.2001;0;01.09.2001;Sille Broz
4013;PM-LY 6;14.02.1997;01.02.2006;0;01.08.2004;Sille Broz
4013;PM-HW 167;16.07.1998;01.07.2005;138120;01.09.2003;Sille Broz
4013;UM-EV 582;10.10.1990;01.04.2002;70767;01.03.2001;Sille Broz
4013;P-KI 754;28.07.1995;01.01.2004;65000;01.03.2002;Sille Broz
4013;P-NR 381;09.09.1992;01.08.2001;175000;01.07.2000;Sille Broz
4013;B-OL 121;02.01.1992;01.09.2001;52273;01.08.2000;Sille Broz
4013;HVL-UL 817;;01.01.2001;0;01.01.2001;Sille Broz
4013;P-KU 476;13.09.1990;01.01.2002;192170;01.04.2000;Sille Broz
4013;P-OS 493;09.08.1995;01.07.2002;0;01.07.2001;Sille Broz
4013;B-LH 418;06.09.1993;01.07.2002;0;01.06.2001;Sille Broz
4013;P-FI 213;26.03.2002;01.06.2004;53000;01.06.2004;Sille Broz
4013;TF-QE 241;31.03.1993;01.05.2006;189375;01.06.2000;Sille Broz
4013;P-RY 825;28.06.1991;01.01.2002;103000;01.02.2001;Sille Broz
4013;P-KO 21;07.11.1995;01.10.2002;61589;01.12.2000;Sille Broz
4013;PM-CR 81;19.03.1998;01.03.2005;101051;01.10.2004;Sille Broz
4013;PM-XX 619;31.10.2000;01.10.2003;36434;01.06.2002;Sille Broz
4013;P-QL 87;17.06.1991;01.08.2003;116000;01.01.2003;Sille Broz
4013;PM-LH 874;28.11.1997;01.03.2000;0;01.03.2000;Sille Broz
4013;P-DX 775;08.11.1996;01.11.2001;14933;01.03.2000;Sille Broz
4013;PM-BH 79;;01.10.2001;155000;01.01.2000;Sille Broz
4013;P-AN 936;15.06.1999;01.06.2002;0;01.07.2000;Sille Broz
4013;P-KO 69;28.02.1992;01.05.2000;102000;01.05.2000;Sille Broz
4013;P-ED 422;21.12.1995;01.12.2000;0;01.07.2000;Sille Broz
4013;PM-PM 775;11.06.1998;01.06.2005;83114;01.08.2003;Sille Broz
4013;P-RT 511;04.06.1996;01.06.2001;13500;01.02.2001;Sille Broz
4013;P-GS 349;28.02.2001;01.01.2003;0;01.04.2001;Sille Broz
4013;PM-DW 679;25.05.1993;01.06.2004;0;01.05.2003;Sille Broz
4013;PM-VB 671;17.01.2001;01.01.2004;50017;01.03.2003;Sille Broz
4013;P-DM 150;21.08.1998;01.08.2001;45126;01.12.2000;Sille Broz
4013;PM-WI 406;02.12.1991;01.02.2001;125000;01.07.2000;Sille Broz
4013;P-AA 829;15.10.1992;01.11.2001;79309;01.06.2000;Sille Broz
4013;P-UY 926;05.05.1998;01.05.2001;15351;01.07.2000;Sille Broz
4013;PM-EW 112;23.03.1994;01.03.2005;68919;01.05.2003;Sille Broz
4013;TF-BJ 705;25.10.1994;01.11.2002;118284;01.03.2001;Sille Broz
4013;PM-EA 357;14.04.1993;01.03.2006;137741;01.03.2004;Sille Broz
4013;P-ET 394;20.09.1989;01.09.2002;0;01.07.2001;Sille Broz
4013;SDL-YO 170;30.10.1997;01.10.2002;80500;01.05.2002;Sille Broz
4013;PM-QI 724;04.07.1995;01.03.2001;0;01.07.2000;Sille Broz
4013;B-LQ 388;13.09.1993;01.02.2003;87142;01.02.2003;Sille Broz
4013;PM-VU 539;;01.01.2000;146000;01.01.2000;Sille Broz
4013;P-UI 641;19.06.1995;01.06.2004;95000;01.06.2002;Sille Broz
4013;P-WL 563;12.08.1998;01.08.2001;43338;01.04.2001;Sille Broz
4013;P-OS 60;27.02.1995;01.04.2002;64448;01.04.2000;Sille Broz
4013;P-GG 960;07.02.1990;01.04.2003;205000;01.05.2001;Sille Broz
4013;P-WC 834;14.09.1990;01.09.2001;0;01.10.2001;Sille Broz
4013;B-TN 102;07.01.1995;01.01.2002;0;01.05.2001;Sille Broz
4013;B-US 621;11.07.1995;01.07.2004;102100;01.02.2003;Sille Broz
4013;B-WF 941;21.12.1990;01.08.2001;0;01.01.2000;Sille Broz
4014;P-RY 351;29.09.1989;01.05.2001;0;01.05.2001;Fa. Danias GmbH & Co.KG
4014;B-OM 89;22.01.1998;01.11.2002;0;01.12.2002;Fa. Danias GmbH & Co.KG
4014;P-QV 259;19.03.2001;01.03.2004;26990;01.01.2002;Fa. Danias GmbH & Co.KG
4014;PM-CI 655;;01.03.2000;0;01.03.2000;Fa. Danias GmbH & Co.KG
4014;B-WX 583;19.12.2001;01.02.2004;7083;01.11.2002;Fa. Danias GmbH & Co.KG
4014;S-FO 165;03.02.2000;01.02.2003;128000;01.12.2002;Fa. Danias GmbH & Co.KG
4014;Y-QR 357;14.12.1994;01.05.2001;147905;01.05.2001;Fa. Danias GmbH & Co.KG
4014;P-XX 25;25.03.1998;01.03.2002;45096;01.11.2000;Fa. Danias GmbH & Co.KG
4014;B-WA 767;;01.02.2001;0;01.02.2001;Fa. Danias GmbH & Co.KG
4014;P-GT 371;10.10.1998;01.04.2003;32100;01.07.2001;Fa. Danias GmbH & Co.KG
4014;STL-FF 531;02.06.1998;01.08.2005;151850;01.07.2002;Fa. Danias GmbH & Co.KG
4014;P-GH 489;22.12.1997;01.12.2002;0;01.07.2001;Fa. Danias GmbH & Co.KG
4014;PM-SF 191;09.04.1998;01.04.2001;66516;01.02.2000;Fa. Danias GmbH & Co.KG
4014;OHV-FQ 349;26.03.2002;01.03.2005;0;01.08.2002;Fa. Danias GmbH & Co.KG
4014;P-QK 622;11.12.1998;01.12.2001;0;01.01.2001;Fa. Danias GmbH & Co.KG
4014;P-UU 315;07.12.1999;01.12.2004;0;01.01.2004;Fa. Danias GmbH & Co.KG
4014;OHV-YN 982;14.02.2001;01.06.2003;0;01.07.2003;Fa. Danias GmbH & Co.KG
4014;OH-CX 442;;01.12.2000;0;01.12.2000;Fa. Danias GmbH & Co.KG
4014;PN-KP 240;21.11.2003;01.11.2006;4076;01.02.2004;Fa. Danias GmbH & Co.KG
4014;P-MD 658;17.05.2000;01.03.2001;0;01.03.2001;Fa. Danias GmbH & Co.KG
4014;P-KK 595;21.09.1992;01.11.2001;215000;01.03.2001;Fa. Danias GmbH & Co.KG
4014;PM-TB 636;07.11.2001;01.11.2004;36792;01.06.2004;Fa. Danias GmbH & Co.KG
4014;BN-NS 721;04.10.2000;01.08.2002;80944;01.07.2002;Fa. Danias GmbH & Co.KG
4014;P-BS 208;08.07.1993;01.03.2002;95000;01.11.2000;Fa. Danias GmbH & Co.KG
4014;BN-VJ 877;19.04.2000;01.04.2003;75715;01.07.2002;Fa. Danias GmbH & Co.KG
4014;P-YV 270;14.01.1997;01.01.2000;62590;01.01.2000;Fa. Danias GmbH & Co.KG
4014;P-GT 332;16.02.1998;01.11.2004;225412;01.04.2004;Fa. Danias GmbH & Co.KG
4014;B-RD 724;30.07.1999;01.07.2002;20300;01.03.2000;Fa. Danias GmbH & Co.KG
4014;P-RT 263;;01.08.2000;139616;01.08.2000;Fa. Danias GmbH & Co.KG
4014;PM-LE 887;20.02.1998;01.03.2006;239849;01.07.2004;Fa. Danias GmbH & Co.KG
5004;P-MU 394;01.01.1995;01.04.2005;143539;01.10.2003;Varvara Lebedicker
6888;PM-BO 671;17.12.1999;01.12.2002;44315;01.09.2000;Björn Keding
6888;PM-NY 32;13.12.1999;01.12.2002;14911;01.06.2000;Björn Keding
10012;HH-GB 206;22.09.1999;01.09.2001;52248;01.12.2000;Markus Malerei Schulze
10012;HH-EG 448;16.02.2000;01.02.2001;13731;01.05.2000;Markus Malerei Schulze
10012;HH-ID 311;13.06.2000;01.06.2003;46317;01.09.2001;Markus Malerei Schulze
10012;HH-KK 371;10.09.1999;01.09.2000;10397;01.02.2000;Markus Malerei Schulze
10012;HH-EW 963;22.06.2000;01.06.2001;15989;01.10.2000;Markus Malerei Schulze
10012;HH-IP 89;12.02.2002;01.02.2003;30413;01.10.2002;Markus Malerei Schulze
10012;HH-EF 5;05.02.2004;01.02.2005;27890;01.06.2004;Markus Malerei Schulze
10012;HH-TJ 46;16.12.2002;01.12.2003;23209;01.06.2003;Markus Malerei Schulze
10012;HH-XM 975;01.03.2001;01.03.2002;17586;01.08.2001;Markus Malerei Schulze
10012;HH-AS -AT 594;28.10.1999;01.10.2000;17034;01.03.2000;Markus Malerei Schulze
10012;HH-EB 914;17.04.2000;01.05.2001;22257;01.09.2000;Markus Malerei Schulze
10012;HH-IL 609;11.08.2000;01.03.2002;19260;01.03.2001;Markus Malerei Schulze
10012;HH-OR 842;03.04.2000;01.04.2001;10070;01.06.2000;Markus Malerei Schulze
10012;HH-TU 360;07.05.2001;01.05.2002;3813;01.06.2001;Markus Malerei Schulze
10012;HH-RG 742;12.02.2002;01.02.2003;54829;01.12.2002;Markus Malerei Schulze
10012;HH-FC 552;15.11.2002;01.12.2003;15906;01.06.2003;Markus Malerei Schulze
10012;HH-MA 80;28.04.2003;01.04.2005;11100;01.06.2003;Markus Malerei Schulze
10012;HH-OB 142;04.11.1999;01.11.2001;34499;01.11.2000;Markus Malerei Schulze
10012;HH-YI 552;04.01.2001;01.01.2002;6288;01.03.2001;Markus Malerei Schulze
10012;HH-EE 204;24.08.2000;01.08.2003;14905;01.11.2000;Markus Malerei Schulze
10012;HH-XI 844;16.02.2000;01.02.2001;21999;01.07.2000;Markus Malerei Schulze
10012;HH-WV 69;18.06.2002;01.06.2003;22234;01.10.2002;Markus Malerei Schulze
10012;HH-AD 302;08.08.2001;01.08.2002;4804;01.12.2001;Markus Malerei Schulze
10012;HH-IX 984;09.04.2003;01.06.2004;8;01.06.2003;Markus Malerei Schulze
10012;HH-RW 753;11.10.2002;01.10.2003;1535;01.12.2002;Markus Malerei Schulze
10012;HH-LM 848;28.10.1999;01.10.2000;39425;01.09.2000;Markus Malerei Schulze
10012;HH-XV 625;24.04.2002;01.04.2005;27254;01.10.2002;Markus Malerei Schulze
10012;HH-VA 313;18.12.2000;01.12.2001;13512;01.04.2001;Markus Malerei Schulze
10012;HH-GL 308;18.05.2000;01.05.2003;64320;01.02.2001;Markus Malerei Schulze
10012;HH-HF 578;15.09.2003;01.09.2004;24307;01.03.2004;Markus Malerei Schulze
10012;HH-QH 382;09.11.2001;01.11.2002;18054;01.03.2002;Markus Malerei Schulze
10012;HH-IJ 50;26.03.2003;01.03.2004;13500;01.07.2003;Markus Malerei Schulze
10012;HH-BI 641;02.08.1999;01.08.2000;19250;01.01.2000;Markus Malerei Schulze
10012;HH-VL 348;17.04.2002;01.04.2003;21871;01.10.2002;Markus Malerei Schulze
10012;HH-HS 220;14.05.2002;01.05.2005;21130;01.08.2002;Markus Malerei Schulze
10012;HH-DT 241;25.04.2000;01.03.2002;74511;01.01.2002;Markus Malerei Schulze
10012;HH-NN 777;19.12.2002;01.12.2003;21006;01.07.2003;Markus Malerei Schulze
10012;HH-UU 255;16.04.2002;01.04.2003;13381;01.10.2002;Markus Malerei Schulze
10012;HH-UG 297;18.02.2002;01.02.2003;1971;01.03.2002;Markus Malerei Schulze
10012;HH-YK 373;06.03.2000;01.03.2001;114564;01.07.2000;Markus Malerei Schulze
10012;HH-EY 660;12.09.2001;01.09.2002;18460;01.03.2002;Markus Malerei Schulze
10012;HH-VX 262;15.04.1999;01.04.2001;16194;01.08.2000;Markus Malerei Schulze
10012;HH-IR 35;10.06.2002;01.06.2003;21449;01.10.2002;Markus Malerei Schulze
10012;HH-SC 829;08.05.2000;01.05.2001;28018;01.04.2001;Markus Malerei Schulze
10012;HH-IO 976;24.02.2004;01.02.2005;8488;01.06.2004;Markus Malerei Schulze
10012;HH-DC 43;04.11.2003;01.11.2004;7807;01.02.2004;Markus Malerei Schulze
10012;HH-IK 209;23.04.2002;01.04.2003;10272;01.06.2002;Markus Malerei Schulze
10012;P-QJ 93;04.06.1999;01.06.2002;23500;01.05.2001;Markus Malerei Schulze
10012;HH-AM 351;23.06.2003;01.06.2004;6161;01.08.2003;Markus Malerei Schulze
10012;HH-PP 174;12.01.2003;01.03.2006;12310;01.02.2003;Markus Malerei Schulze
10012;HH-XJ 195;25.10.1999;01.10.2000;33620;01.05.2000;Markus Malerei Schulze
10012;HH-KM 355;11.04.2000;01.04.2002;75702;01.01.2002;Markus Malerei Schulze
10012;HH-QU 533;20.03.2001;01.05.2002;8371;01.07.2001;Markus Malerei Schulze
10012;HH-UY 637;12.12.2003;01.12.2006;28120;01.03.2004;Markus Malerei Schulze
10012;HH-NG 255;21.05.2002;01.05.2003;9560;01.08.2002;Markus Malerei Schulze
10012;HH-NM 707;07.06.2001;01.06.2002;4139;01.06.2001;Markus Malerei Schulze
10012;HH-AD 778;31.05.1999;01.05.2000;21000;01.01.2000;Markus Malerei Schulze
10012;HH-VB 901;03.01.2003;01.01.2004;13148;01.04.2003;Markus Malerei Schulze
10012;HH-MK 939;18.04.2000;01.05.2001;18200;01.09.2000;Markus Malerei Schulze
10012;HH-BH 774;20.10.1999;01.12.2000;1574;01.01.2000;Markus Malerei Schulze
10012;HH-GH 204;24.05.2000;01.06.2001;18041;01.10.2000;Markus Malerei Schulze
10012;HH-DM 106;19.03.2004;01.03.2005;1877;01.03.2004;Markus Malerei Schulze
10012;HH-SC 694;08.07.2002;01.07.2003;24107;01.01.2003;Markus Malerei Schulze
10012;HH-OC 983;21.02.2003;01.03.2004;710;01.04.2003;Markus Malerei Schulze
10012;HH-PJ 546;01.10.1999;01.09.2002;12679;01.01.2000;Markus Malerei Schulze
10012;HH-RQ 306;12.02.2004;01.02.2005;28884;01.09.2004;Markus Malerei Schulze
